U	c1	c2	JFP
2.244897959	0.602040816	-0.12244898	12.73029284
1.428571429	0.663265306	-0.036734694	12.73031348
2.346938776	0.979591837	-0.257142857	12.73055989
1.632653061	0.642857143	-0.085714286	12.73085489
1.428571429	0.693877551	-0.048979592	12.73115924
2.755102041	0.775510204	-0.171428571	12.73123891
2.244897959	0.520408163	-0.097959184	12.73131835
1.428571429	0.724489796	-0.06122449	12.73141319
3.367346939	0.663265306	-0.134693878	12.73148499
4.591836735	0.551020408	-0.134693878	12.73156742
3.979591837	0.765306122	-0.183673469	12.7315899
1.326530612	0.93877551	-0.110204082	12.7316223
4.081632653	0.530612245	-0.12244898	12.73162435
1.428571429	0.755102041	-0.073469388	12.73171873
2.448979592	0.520408163	-0.097959184	12.73180969
3.775510204	0.663265306	-0.146938776	12.73186203
2.551020408	0.928571429	-0.232653061	12.73209744
1.734693878	0.591836735	-0.085714286	12.73213196
3.367346939	0.704081633	-0.146938776	12.73215071
2.346938776	0.918367347	-0.232653061	12.73236951
1.428571429	0.785714286	-0.085714286	12.73245964
2.551020408	0.989795918	-0.257142857	12.73252945
2.346938776	0.602040816	-0.12244898	12.7325304
2.346938776	0.56122449	-0.110204082	12.73256328
1.734693878	0.795918367	-0.159183673	12.73256831
3.469387755	0.87755102	-0.208163265	12.73310036
2.755102041	0.663265306	-0.134693878	12.73328216
2.244897959	0.785714286	-0.183673469	12.73336785
2.653061224	0.530612245	-0.097959184	12.73385376
1.428571429	0.816326531	-0.097959184	12.73388824
1.530612245	0.642857143	-0.06122449	12.7339081
1.632653061	0.775510204	-0.134693878	12.73398015
1.93877551	0.775510204	-0.171428571	12.73406475
2.142857143	0.948979592	-0.244897959	12.73413428
4.897959184	0.867346939	-0.232653061	12.73438419
2.040816327	0.5	-0.085714286	12.73439431
3.06122449	0.714285714	-0.146938776	12.73485372
3.775510204	0.744897959	-0.171428571	12.7350556
2.040816327	0.540816327	-0.097959184	12.73579859
4.081632653	0.795918367	-0.195918367	12.73580017
4.285714286	0.530612245	-0.587755102	12.73614906
1.428571429	0.846938776	-0.110204082	12.73618185
2.142857143	0.979591837	-0.257142857	12.73625423
2.142857143	0.918367347	-0.232653061	12.73627344
3.775510204	0.948979592	-0.244897959	12.73637132
4.183673469	0.520408163	-0.12244898	12.73651256
3.367346939	0.816326531	-0.183673469	12.73651336
2.448979592	0.683673469	-0.146938776	12.73656958
3.265306122	0.785714286	-0.171428571	12.73659276
1.326530612	0.795918367	-0.048979592	12.73669449
3.163265306	0.632653061	-0.12244898	12.73685368
4.795918367	0.806122449	-0.208163265	12.7368803
4.387755102	0.510204082	-0.563265306	12.73696219
2.959183673	0.632653061	-0.12244898	12.73716744
1.93877551	0.56122449	-0.097959184	12.73728289
4.081632653	0.959183673	-0.257142857	12.73731193
2.959183673	0.673469388	-0.134693878	12.73749997
4.387755102	0.918367347	-0.244897959	12.73755757
4.183673469	0.826530612	-0.208163265	12.73802499
2.040816327	0.795918367	-0.183673469	12.73808614
1.734693878	0.663265306	-0.110204082	12.73842478
3.673469388	0.755102041	-0.171428571	12.73942431
1.428571429	0.87755102	-0.12244898	12.73947114
5	0.530612245	-0.514285714	12.73963634
1.836734694	0.765306122	-0.159183673	12.74024984
1.224489796	0.826530612	0	12.74030233
4.897959184	0.959183673	-0.269387755	12.74031035
4.795918367	0.591836735	-0.146938776	12.74041743
4.693877551	0.591836735	-0.587755102	12.74061983
2.755102041	0.581632653	-0.110204082	12.74081106
2.142857143	0.683673469	-0.146938776	12.74086303
3.775510204	0.918367347	-0.232653061	12.7409104
2.346938776	0.887755102	-0.220408163	12.74124949
4.081632653	0.897959184	-0.232653061	12.7412734
1.326530612	0.969387755	-0.12244898	12.74129957
3.163265306	0.714285714	-0.146938776	12.74133521
4.285714286	0.857142857	-0.220408163	12.74148766
2.551020408	0.897959184	-0.220408163	12.74157977
3.775510204	0.571428571	-0.12244898	12.74159855
2.448979592	0.826530612	-0.195918367	12.74192467
3.979591837	0.642857143	-0.146938776	12.74230347
2.346938776	0.642857143	-0.134693878	12.74234753
3.87755102	0.653061224	-0.146938776	12.74240516
2.346938776	0.520408163	-0.097959184	12.7424297
2.142857143	0.887755102	-0.220408163	12.7426934
1.530612245	0.612244898	-0.048979592	12.74284533
2.142857143	0.755102041	-0.171428571	12.74291542
2.244897959	0.642857143	-0.134693878	12.74305888
1.12244898	0.989795918	-0.012244898	12.74309469
1.632653061	0.744897959	-0.12244898	12.74310224
4.795918367	0.642857143	-0.159183673	12.74332868
3.571428571	0.836734694	-0.195918367	12.7433811
1.734693878	0.765306122	-0.146938776	12.74377979
1.326530612	0.714285714	-0.012244898	12.74380888
4.183673469	0.714285714	-0.171428571	12.74383522
1.224489796	1	-0.085714286	12.74384348
1.428571429	0.908163265	-0.134693878	12.74385573
4.897959184	0.632653061	-0.159183673	12.74405135
2.040816327	0.581632653	-0.110204082	12.74408078
1.224489796	0.918367347	-0.048979592	12.74416163
4.387755102	0.948979592	-0.257142857	12.74420741
1.93877551	0.673469388	-0.134693878	12.7443132
1.836734694	0.663265306	-0.12244898	12.74476935
2.244897959	0.948979592	-0.244897959	12.74490889
3.571428571	0.551020408	-0.110204082	12.74529512
1.326530612	0.826530612	-0.06122449	12.74539836
3.06122449	0.591836735	-0.110204082	12.74546636
3.571428571	0.765306122	-0.171428571	12.74643855
2.244897959	0.979591837	-0.257142857	12.74679953
1.632653061	0.612244898	-0.073469388	12.7473242
1.836734694	0.591836735	-0.097959184	12.74742324
3.775510204	0.979591837	-0.257142857	12.74759062
3.673469388	0.632653061	-0.134693878	12.74767704
2.244897959	0.918367347	-0.232653061	12.74777507
2.551020408	0.612244898	-0.12244898	12.74790789
2.040816327	0.693877551	-0.146938776	12.74856302
2.653061224	0.734693878	-0.159183673	12.74941347
1.428571429	0.93877551	-0.146938776	12.74941351
1.12244898	0.979591837	0	12.74986431
1.428571429	0.591836735	0	12.75006254
2.142857143	0.530612245	-0.097959184	12.75026527
4.387755102	0.663265306	-0.159183673	12.7503171
1.530612245	0.867346939	-0.146938776	12.75037062
1.530612245	0.836734694	-0.134693878	12.75087895
2.755102041	0.704081633	-0.146938776	12.7508882
4.693877551	0.775510204	-0.195918367	12.75142459
1.530612245	0.897959184	-0.159183673	12.75144196
1.530612245	0.581632653	-0.036734694	12.75154677
1.326530612	1	-0.134693878	12.75175203
3.469387755	0.612244898	-0.12244898	12.75183449
2.857142857	0.948979592	-0.232653061	12.75189689
2.653061224	0.806122449	-0.183673469	12.75197478
5	0.979591837	-0.281632653	12.75228085
2.142857143	0.571428571	-0.110204082	12.75232957
2.857142857	0.979591837	-0.244897959	12.75241535
4.387755102	0.887755102	-0.232653061	12.75263979
1.530612245	0.806122449	-0.12244898	12.75290627
1.224489796	0.867346939	-0.024489796	12.75290902
1.93877551	0.602040816	-0.110204082	12.75297046
2.551020408	0.571428571	-0.110204082	12.75331117
3.367346939	0.948979592	-0.232653061	12.75331251
2.142857143	0.857142857	-0.208163265	12.75340807
4.489795918	0.612244898	-0.146938776	12.7534955
3.367346939	0.62244898	-0.12244898	12.75352303
1.93877551	0.744897959	-0.159183673	12.75364545
2.959183673	0.591836735	-0.110204082	12.75370566
1.93877551	0.93877551	-0.232653061	12.75375317
1.326530612	0.857142857	-0.073469388	12.75382859
2.346938776	0.755102041	-0.171428571	12.75395586
1.632653061	0.714285714	-0.110204082	12.75404302
2.755102041	0.846938776	-0.195918367	12.75408457
1.530612245	0.928571429	-0.171428571	12.7541413
2.551020408	0.653061224	-0.134693878	12.75445492
2.959183673	0.714285714	-0.146938776	12.75458418
1.93877551	0.969387755	-0.244897959	12.75523917
3.367346939	0.744897959	-0.159183673	12.75525949
2.244897959	0.887755102	-0.220408163	12.75542721
2.346938776	0.857142857	-0.208163265	12.75548562
1.93877551	0.908163265	-0.220408163	12.75560177
2.959183673	0.857142857	-0.195918367	12.75575153
3.367346939	0.979591837	-0.244897959	12.75613091
1.428571429	0.969387755	-0.159183673	12.75620644
1.530612245	0.775510204	-0.110204082	12.75637583
4.693877551	0.5	-0.526530612	12.7572452
1.734693878	0.734693878	-0.134693878	12.75734207
1.836734694	0.734693878	-0.146938776	12.75741164
3.775510204	0.520408163	-0.110204082	12.75745133
3.265306122	0.857142857	-0.195918367	12.75754463
2.551020408	0.867346939	-0.208163265	12.75759242
1.734693878	0.56122449	-0.073469388	12.7579868
4.693877551	0.846938776	-0.220408163	12.75817006
1.530612245	0.959183673	-0.183673469	12.75850728
2.040816327	0.765306122	-0.171428571	12.75852052
2.551020408	0.765306122	-0.171428571	12.75880637
2.040816327	0.62244898	-0.12244898	12.75930886
1.734693878	0.632653061	-0.097959184	12.75952935
2.857142857	0.918367347	-0.220408163	12.75980615
1.93877551	1	-0.257142857	12.76004941
1.224489796	0.948979592	-0.06122449	12.76022031
2.959183673	0.5	-0.085714286	12.76034281
4.693877551	0.602040816	-0.146938776	12.76050259
1.93877551	0.87755102	-0.208163265	12.76078946
4.285714286	0.571428571	-0.134693878	12.76093236
1.836734694	0.928571429	-0.220408163	12.76095776
1.530612245	0.744897959	-0.097959184	12.76118902
4.183673469	0.673469388	-0.159183673	12.76144895
1.326530612	0.744897959	-0.024489796	12.76150255
3.775510204	0.887755102	-0.220408163	12.76151097
2.244897959	0.755102041	-0.171428571	12.76180762
4.183673469	0.755102041	-0.183673469	12.76194664
2.346938776	0.683673469	-0.146938776	12.76198652
1.836734694	0.959183673	-0.232653061	12.76200517
3.571428571	0.5	-0.097959184	12.76200599
3.87755102	0.775510204	-0.183673469	12.76219148
2.142857143	0.612244898	-0.12244898	12.76224975
1.326530612	0.887755102	-0.085714286	12.76236819
4.489795918	0.704081633	-0.171428571	12.76241657
1.836734694	0.897959184	-0.208163265	12.76281287
3.367346939	0.918367347	-0.220408163	12.76285029
4.081632653	0.989795918	-0.269387755	12.76290719
4.183673469	0.530612245	-0.6	12.7630665
4.897959184	0.581632653	-0.146938776	12.7640306
3.163265306	0.591836735	-0.110204082	12.76414744
3.06122449	0.5	-0.085714286	12.76417489
1.428571429	1	-0.171428571	12.76428435
4.489795918	0.56122449	-0.587755102	12.76429745
3.469387755	0.775510204	-0.171428571	12.76439236
1.530612245	0.989795918	-0.195918367	12.76457059
1.836734694	0.520408163	-0.073469388	12.76458091
4.285714286	0.62244898	-0.146938776	12.76460004
2.244897959	0.683673469	-0.146938776	12.76466464
2.448979592	0.724489796	-0.159183673	12.76488899
1.632653061	0.581632653	-0.06122449	12.7649607
1.326530612	0.704081633	0	12.76513305
1.428571429	0.612244898	-0.012244898	12.76552874
2.040816327	0.959183673	-0.244897959	12.76553322
4.897959184	0.62244898	-0.587755102	12.76568613
4.591836735	0.816326531	-0.208163265	12.76569218
2.040816327	0.928571429	-0.232653061	12.76576838
1.836734694	0.989795918	-0.244897959	12.76595453
2.755102041	0.540816327	-0.097959184	12.76604053
4.489795918	0.744897959	-0.183673469	12.76634539
1.632653061	0.683673469	-0.097959184	12.76670386
4.387755102	0.785714286	-0.195918367	12.76701401
1.530612245	0.714285714	-0.085714286	12.76721613
2.653061224	0.969387755	-0.244897959	12.76736965
3.06122449	0.755102041	-0.159183673	12.76745839
1.836734694	0.867346939	-0.195918367	12.76756547
2.244897959	0.857142857	-0.208163265	12.76788543
3.06122449	0.826530612	-0.183673469	12.7681039
2.142857143	0.826530612	-0.195918367	12.76842303
2.653061224	0.93877551	-0.232653061	12.76884387
3.87755102	0.846938776	-0.208163265	12.76889212
2.040816327	0.989795918	-0.257142857	12.76906932
1.93877551	0.846938776	-0.195918367	12.76931437
3.265306122	0.673469388	-0.134693878	12.76965369
2.040816327	0.897959184	-0.220408163	12.76979069
3.163265306	0.826530612	-0.183673469	12.76987108
2.448979592	0.795918367	-0.183673469	12.76991933
2.857142857	0.632653061	-0.12244898	12.76994396
5	0.826530612	-0.220408163	12.76994554
3.673469388	0.959183673	-0.244897959	12.77053549
4.897959184	0.520408163	-0.134693878	12.77063793
2.551020408	0.530612245	-0.097959184	12.77066182
1.836734694	0.632653061	-0.110204082	12.77110096
1.326530612	0.918367347	-0.097959184	12.77126932
3.571428571	0.602040816	-0.12244898	12.77158292
4.081632653	0.867346939	-0.220408163	12.77164455
4.387755102	0.979591837	-0.269387755	12.77203177
3.673469388	0.928571429	-0.232653061	12.77204872
2.142857143	0.724489796	-0.159183673	12.77218939
1.734693878	0.928571429	-0.208163265	12.77226915
4.795918367	0.551020408	-0.551020408	12.77231142
3.163265306	0.755102041	-0.159183673	12.77272258
1.224489796	0.846938776	-0.012244898	12.77275611
1.734693878	0.897959184	-0.195918367	12.77287794
2.551020408	0.693877551	-0.146938776	12.77290003
2.653061224	1	-0.257142857	12.77290551
1.224489796	0.897959184	-0.036734694	12.77291547
3.469387755	0.846938776	-0.195918367	12.77305281
1.734693878	0.704081633	-0.12244898	12.7731951
1.632653061	0.908163265	-0.183673469	12.77360049
1.326530612	0.775510204	-0.036734694	12.77372735
4.897959184	0.530612245	-0.526530612	12.77382392
2.857142857	0.673469388	-0.134693878	12.77383876
1.428571429	0.642857143	-0.024489796	12.77394318
3.775510204	0.62244898	-0.134693878	12.77400839
1.632653061	0.87755102	-0.171428571	12.77409797
1.734693878	0.959183673	-0.220408163	12.77414352
2.857142857	0.785714286	-0.171428571	12.77414998
1.530612245	0.683673469	-0.073469388	12.77428088
1.93877551	0.642857143	-0.12244898	12.77471986
2.346938776	0.826530612	-0.195918367	12.77509373
3.367346939	0.530612245	-0.097959184	12.7751489
1.632653061	0.93877551	-0.195918367	12.77516195
1.836734694	0.836734694	-0.183673469	12.77520428
4.489795918	0.56122449	-0.134693878	12.77546213
1.224489796	0.979591837	-0.073469388	12.77572361
1.734693878	0.867346939	-0.183673469	12.7759563
2.857142857	0.887755102	-0.208163265	12.77622866
1.93877551	0.714285714	-0.146938776	12.77649303
1.632653061	0.846938776	-0.159183673	12.77662556
4.489795918	0.5	-0.12244898	12.77664171
2.857142857	0.5	-0.085714286	12.77698846
1.428571429	0.673469388	-0.036734694	12.77719223
1.836734694	0.704081633	-0.134693878	12.77734599
2.653061224	0.908163265	-0.220408163	12.77740185
2.040816327	0.867346939	-0.208163265	12.7776093
4.897959184	0.724489796	-0.183673469	12.77767392
3.265306122	0.540816327	-0.097959184	12.7781347
1.734693878	0.989795918	-0.232653061	12.77850901
1.428571429	0.704081633	-0.048979592	12.77859397
1.632653061	0.969387755	-0.208163265	12.77880426
3.265306122	0.714285714	-0.146938776	12.77887769
1.93877551	0.530612245	-0.085714286	12.77907068
2.653061224	0.62244898	-0.12244898	12.77920479
1.428571429	0.734693878	-0.06122449	12.77940477
3.775510204	0.785714286	-0.183673469	12.77955183
1.836734694	0.56122449	-0.085714286	12.77978554
2.142857143	0.653061224	-0.134693878	12.78004748
2.551020408	0.836734694	-0.195918367	12.78016558
1.428571429	0.765306122	-0.073469388	12.78026569
3.87755102	0.56122449	-0.12244898	12.78047954
1.326530612	0.948979592	-0.110204082	12.78070948
1.632653061	0.653061224	-0.085714286	12.78095495
1.632653061	0.816326531	-0.146938776	12.78114621
4.489795918	0.918367347	-0.244897959	12.78116731
1.93877551	0.816326531	-0.183673469	12.78116769
3.265306122	0.632653061	-0.12244898	12.78146312
1.734693878	0.836734694	-0.171428571	12.78148426
2.040816327	0.663265306	-0.134693878	12.78150827
2.857142857	0.591836735	-0.110204082	12.78154385
1.428571429	0.795918367	-0.085714286	12.781559
2.448979592	0.959183673	-0.244897959	12.78165388
4.693877551	1	-0.281632653	12.78179624
1.530612245	0.653061224	-0.06122449	12.78213222
2.448979592	0.612244898	-0.12244898	12.7825157
2.755102041	0.744897959	-0.159183673	12.78256982
1.734693878	0.602040816	-0.085714286	12.78262593
2.040816327	0.734693878	-0.159183673	12.78272759
1.632653061	0.551020408	-0.048979592	12.78338154
1.428571429	0.826530612	-0.097959184	12.78353602
2.448979592	0.571428571	-0.110204082	12.78367092
1.326530612	0.806122449	-0.048979592	12.7837868
3.673469388	0.989795918	-0.257142857	12.78380068
2.448979592	0.928571429	-0.232653061	12.78420987
4.693877551	0.653061224	-0.159183673	12.78450977
1.632653061	1	-0.220408163	12.7845434
2.448979592	0.989795918	-0.257142857	12.78491612
3.367346939	0.887755102	-0.208163265	12.78492137
2.244897959	0.826530612	-0.195918367	12.78516032
4.795918367	0.908163265	-0.244897959	12.78537122
2.653061224	0.581632653	-0.110204082	12.78552315
3.06122449	0.551020408	-0.097959184	12.78558016
1.836734694	0.806122449	-0.171428571	12.78571105
2.653061224	0.663265306	-0.134693878	12.78592744
1.224489796	0.836734694	0	12.7860433
1.428571429	0.857142857	-0.110204082	12.78637328
2.040816327	0.510204082	-0.085714286	12.78685095
2.755102041	0.816326531	-0.183673469	12.78713926
2.959183673	0.551020408	-0.097959184	12.78714876
4.897959184	0.836734694	-0.220408163	12.7872052
2.244897959	0.571428571	-0.110204082	12.78727846
1.632653061	0.785714286	-0.134693878	12.78761287
5	0.602040816	-0.563265306	12.78766307
1.12244898	1	-0.012244898	12.78769106
2.142857143	0.795918367	-0.183673469	12.78773496
2.959183673	0.755102041	-0.159183673	12.78822181
4.591836735	0.520408163	-0.551020408	12.78851422
3.673469388	0.897959184	-0.220408163	12.78862558
4.489795918	0.948979592	-0.257142857	12.78916029
2.040816327	0.836734694	-0.195918367	12.78922615
1.734693878	0.806122449	-0.159183673	12.78943448
2.244897959	0.530612245	-0.097959184	12.78957789
1.326530612	0.724489796	-0.012244898	12.78983918
4.387755102	0.857142857	-0.220408163	12.78988633
1.428571429	0.887755102	-0.12244898	12.79020083
1.530612245	0.62244898	-0.048979592	12.79038826
2.040816327	0.551020408	-0.097959184	12.79040986
1.224489796	0.928571429	-0.048979592	12.79050066
3.673469388	0.795918367	-0.183673469	12.79063599
1.93877551	0.571428571	-0.097959184	12.79066668
1.326530612	0.979591837	-0.12244898	12.79081982
1.734693878	0.673469388	-0.110204082	12.79126216
2.346938776	0.724489796	-0.159183673	12.79138079
2.653061224	0.775510204	-0.171428571	12.79144629
3.979591837	0.806122449	-0.195918367	12.79175968
4.795918367	0.93877551	-0.257142857	12.79217055
2.448979592	0.653061224	-0.134693878	12.79218763
2.959183673	0.826530612	-0.183673469	12.79223324
2.448979592	0.897959184	-0.220408163	12.79263256
1.326530612	0.836734694	-0.06122449	12.79293277
2.653061224	0.87755102	-0.208163265	12.79310114
2.857142857	0.714285714	-0.146938776	12.79312222
5	0.714285714	-0.183673469	12.79324699
4.183673469	0.581632653	-0.134693878	12.79350123
2.244897959	0.612244898	-0.12244898	12.79375812
3.673469388	0.540816327	-0.110204082	12.79431582
4.897959184	0.989795918	-0.281632653	12.79463996
1.12244898	0.989795918	0	12.79465106
2.244897959	0.724489796	-0.159183673	12.79505638
1.428571429	0.918367347	-0.134693878	12.79511778
2.448979592	0.530612245	-0.097959184	12.79564728
3.163265306	0.5	-0.085714286	12.795711
4.489795918	0.887755102	-0.232653061	12.79587111
5	0.62244898	-0.159183673	12.79594938
1.632653061	0.755102041	-0.12244898	12.79596591
4.285714286	0.510204082	-0.575510204	12.79600171
1.428571429	0.602040816	0	12.79611095
5	0.5	-0.134693878	12.79627214
1.93877551	0.785714286	-0.171428571	12.7963329
2.346938776	0.571428571	-0.110204082	12.79645728
1.632653061	0.62244898	-0.073469388	12.79661985
3.87755102	0.612244898	-0.134693878	12.79741643
3.367346939	0.581632653	-0.110204082	12.79839674
3.775510204	0.857142857	-0.208163265	12.79840733
1.530612245	0.591836735	-0.036734694	12.79840871
1.224489796	0.87755102	-0.024489796	12.79874651
4.897959184	0.765306122	-0.195918367	12.79904367
1.836734694	0.775510204	-0.159183673	12.79905964
2.346938776	0.612244898	-0.12244898	12.79925362
4.387755102	0.510204082	-0.12244898	12.79944714
4.285714286	0.826530612	-0.208163265	12.79953675
3.06122449	0.959183673	-0.232653061	12.79964807
1.734693878	0.775510204	-0.146938776	12.79977097
4.489795918	0.663265306	-0.159183673	12.79987443
1.836734694	0.602040816	-0.097959184	12.7999756
1.836734694	0.673469388	-0.12244898	12.79999229
2.346938776	0.795918367	-0.183673469	12.80007796
3.367346939	0.785714286	-0.171428571	12.80042697
3.469387755	0.520408163	-0.097959184	12.80068748
2.040816327	0.591836735	-0.110204082	12.80080228
3.163265306	0.959183673	-0.232653061	12.80104132
1.428571429	0.948979592	-0.146938776	12.80120157
2.857142857	0.857142857	-0.195918367	12.80122745
5	0.755102041	-0.195918367	12.80142223
1.326530612	0.867346939	-0.073469388	12.80180455
4.081632653	0.724489796	-0.171428571	12.80241722
3.265306122	0.826530612	-0.183673469	12.802425
1.93877551	0.683673469	-0.134693878	12.8025598
4.693877551	0.571428571	-0.575510204	12.8025707
2.551020408	0.734693878	-0.159183673	12.8031421
3.06122449	0.989795918	-0.244897959	12.80317027
3.571428571	0.93877551	-0.232653061	12.80322698
1.530612245	0.846938776	-0.134693878	12.80341196
2.346938776	0.530612245	-0.097959184	12.80342722
1.530612245	0.87755102	-0.146938776	12.80354055
3.571428571	0.806122449	-0.183673469	12.80360295
2.448979592	0.765306122	-0.171428571	12.80388409
3.571428571	0.969387755	-0.244897959	12.80441181
4.795918367	0.87755102	-0.232653061	12.80451314
2.040816327	0.806122449	-0.183673469	12.80463537
1.530612245	0.816326531	-0.12244898	12.80479471
2.653061224	0.540816327	-0.097959184	12.80489247
1.530612245	0.56122449	-0.024489796	12.80493886
4.897959184	0.683673469	-0.171428571	12.80514771
3.163265306	0.989795918	-0.244897959	12.80518128
1.530612245	0.908163265	-0.159183673	12.80524068
2.755102041	0.5	-0.085714286	12.8055204
3.673469388	0.591836735	-0.12244898	12.80556988
2.653061224	0.704081633	-0.146938776	12.80562012
2.142857143	0.693877551	-0.146938776	12.80570821
3.06122449	0.928571429	-0.220408163	12.80598092
3.979591837	0.93877551	-0.244897959	12.80608239
1.632653061	0.724489796	-0.110204082	12.80612943
2.142857143	0.540816327	-0.097959184	12.80672638
1.224489796	0.959183673	-0.06122449	12.80689935
4.081632653	0.510204082	-0.6	12.80690474
2.448979592	0.867346939	-0.208163265	12.80695841
2.244897959	0.795918367	-0.183673469	12.80725229
1.734693878	0.571428571	-0.073469388	12.80753659
3.163265306	0.928571429	-0.220408163	12.80753865
1.530612245	0.785714286	-0.110204082	12.80761259
1.326530612	0.755102041	-0.024489796	12.80794496
1.93877551	0.612244898	-0.110204082	12.8082158
4.081632653	0.683673469	-0.159183673	12.80850145
1.428571429	0.979591837	-0.159183673	12.80851378
1.530612245	0.93877551	-0.171428571	12.80856026
2.857142857	0.551020408	-0.097959184	12.80866867
3.265306122	0.755102041	-0.159183673	12.80886879
2.244897959	0.653061224	-0.134693878	12.80903233
4.285714286	0.714285714	-0.171428571	12.80929487
4.183673469	0.928571429	-0.244897959	12.80930757
2.551020408	0.806122449	-0.183673469	12.80931399
3.469387755	0.571428571	-0.110204082	12.80946109
2.142857143	0.5	-0.085714286	12.81004212
4.795918367	0.734693878	-0.183673469	12.81038487
4.081632653	0.591836735	-0.134693878	12.81053655
2.040816327	0.704081633	-0.146938776	12.8106714
1.326530612	0.897959184	-0.085714286	12.81078372
4.489795918	0.785714286	-0.195918367	12.81093875
3.979591837	0.551020408	-0.12244898	12.81101312
2.142857143	0.959183673	-0.244897959	12.81111345
2.142857143	0.581632653	-0.110204082	12.81114996
3.979591837	0.602040816	-0.134693878	12.81115011
3.163265306	0.551020408	-0.097959184	12.81121695
2.755102041	0.948979592	-0.232653061	12.81122159
2.142857143	0.765306122	-0.171428571	12.8113309
4.591836735	0.612244898	-0.146938776	12.8113832
1.326530612	0.714285714	0	12.811394
1.734693878	0.642857143	-0.097959184	12.81144427
4.693877551	0.551020408	-0.134693878	12.81157947
2.755102041	0.979591837	-0.244897959	12.81162002
1.428571429	0.62244898	-0.012244898	12.81162069
1.530612245	0.755102041	-0.097959184	12.81176757
2.346938776	0.653061224	-0.134693878	12.81182642
2.142857143	0.928571429	-0.232653061	12.81200416
1.734693878	0.744897959	-0.134693878	12.81244738
2.448979592	0.693877551	-0.146938776	12.81264353
2.755102041	0.632653061	-0.12244898	12.8133684
1.632653061	0.591836735	-0.06122449	12.81344763
3.979591837	0.908163265	-0.232653061	12.81351707
4.591836735	0.704081633	-0.171428571	12.81352283
1.530612245	0.969387755	-0.183673469	12.81353753
1.836734694	0.530612245	-0.073469388	12.8143845
2.142857143	0.989795918	-0.257142857	12.81445203
3.265306122	0.591836735	-0.110204082	12.81445973
3.87755102	0.510204082	-0.110204082	12.81465864
1.93877551	0.755102041	-0.159183673	12.81478489
4.183673469	0.795918367	-0.195918367	12.81506296
4.183673469	0.632653061	-0.146938776	12.81520024
1.836734694	0.744897959	-0.146938776	12.81521468
4.591836735	0.744897959	-0.183673469	12.8155748
2.346938776	0.959183673	-0.244897959	12.81560476
2.653061224	0.846938776	-0.195918367	12.8159823
3.571428571	0.908163265	-0.220408163	12.816134
3.979591837	0.969387755	-0.257142857	12.81622771
4.795918367	0.540816327	-0.134693878	12.81633028
1.530612245	0.724489796	-0.085714286	12.81713068
2.142857143	0.897959184	-0.220408163	12.81714698
2.346938776	0.928571429	-0.232653061	12.81765878
3.06122449	0.795918367	-0.171428571	12.81769645
4.183673469	0.959183673	-0.257142857	12.81795063
1.632653061	0.693877551	-0.097959184	12.81800551
2.040816327	0.632653061	-0.12244898	12.81809275
1.224489796	0.857142857	-0.012244898	12.81845196
2.755102041	0.918367347	-0.220408163	12.81852824
2.346938776	0.989795918	-0.257142857	12.81880147
1.224489796	0.908163265	-0.036734694	12.81908004
4.489795918	0.979591837	-0.269387755	12.81924953
3.571428571	1	-0.257142857	12.81942264
5	0.510204082	-0.502040816	12.81964501
3.367346939	0.857142857	-0.195918367	12.81965941
1.326530612	0.928571429	-0.097959184	12.82012148
1.530612245	1	-0.195918367	12.82020283
4.285714286	0.520408163	-0.12244898	12.82020391
3.06122449	0.642857143	-0.12244898	12.82021399
4.183673469	0.897959184	-0.232653061	12.82022182
2.755102041	0.591836735	-0.110204082	12.82036099
3.673469388	0.867346939	-0.208163265	12.82049085
2.755102041	0.673469388	-0.134693878	12.82055441
4.183673469	0.510204082	-0.587755102	12.82055663
1.428571429	0.653061224	-0.024489796	12.82056359
1.326530612	0.785714286	-0.036734694	12.82059974
4.081632653	0.836734694	-0.208163265	12.82132704
3.06122449	0.683673469	-0.134693878	12.8214294
1.93877551	0.948979592	-0.232653061	12.82188013
3.06122449	0.897959184	-0.208163265	12.8222911
2.551020408	0.62244898	-0.12244898	12.82263327
1.93877551	0.918367347	-0.220408163	12.8227041
1.224489796	0.989795918	-0.073469388	12.8227431
3.163265306	0.795918367	-0.171428571	12.82312031
2.142857143	0.62244898	-0.12244898	12.82337576
4.795918367	0.693877551	-0.171428571	12.82347979
1.530612245	0.693877551	-0.073469388	12.8235265
2.040816327	0.775510204	-0.171428571	12.82382253
4.387755102	0.62244898	-0.146938776	12.82408778
4.795918367	0.969387755	-0.269387755	12.82419402
2.959183673	0.959183673	-0.232653061	12.82428811
1.428571429	0.683673469	-0.036734694	12.82435813
1.93877551	0.979591837	-0.244897959	12.82436994
2.551020408	0.581632653	-0.110204082	12.82468646
3.163265306	0.897959184	-0.208163265	12.82481468
4.489795918	0.540816327	-0.575510204	12.82495858
2.346938776	0.897959184	-0.220408163	12.82500251
1.836734694	0.93877551	-0.220408163	12.82502044
1.836734694	0.642857143	-0.110204082	12.82527285
4.387755102	0.571428571	-0.134693878	12.82555845
4.285714286	0.755102041	-0.183673469	12.82593861
1.836734694	0.908163265	-0.208163265	12.82595449
1.428571429	0.714285714	-0.048979592	12.82631068
2.142857143	0.867346939	-0.208163265	12.826557
2.244897959	0.959183673	-0.244897959	12.82665986
3.469387755	0.816326531	-0.183673469	12.82673442
1.93877551	0.887755102	-0.208163265	12.8268471
